geometry,date_time,start_polygon_id,start_polygon_name,end_polygon_id,end_polygon_name,length_km,tile_size,country,level,n_crisis,n_baseline,n_difference,percent_change,is_statistically_significant,z_score,start_lat,start_lon,end_lat,end_lon,start_quadkey,end_quadkey
"LINESTRING (-77.76123046875001 38.668354046155734, -77.76123046875001 38.668354046155734)",2020-04-28 1600,1424681,Cedar Run,1424681,Cedar Run,0,13,US,LEVEL4,19,19.2,-0.2,-0.99009900990099,0,-0.092253120802888,38.599991582391,-77.668722960016,38.599991582391,-77.668722960016,0320102010310,0320102010310
"LINESTRING (-77.76123046875001 38.87392648061604, -77.76123046875001 38.87392648061604)",2020-04-28 1600,1424685,Scott,1424685,Scott,0,13,US,LEVEL4,27,16,11,64.705882352941,0,3.5688712648768,38.863604762958,-77.762563760792,38.863604762958,-77.762563760792,0320100232330,0320100232330
"LINESTRING (-77.76123046875001 39.01064544921052, -77.76123046875001 39.01064544921052)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,11,13.6,-2.6,-17.808219178082,0,-1.714389230829,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100232130,0320100232130
"LINESTRING (-77.76123046875001 39.31729830797876, -77.76123046875001 39.31729830797876)",2020-04-28 1600,1427065,Harpers Ferry,1427065,Harpers Ferry,0,13,US,LEVEL4,112,81,31,37.80487804878,0,4,39.30536154702,-77.79737343904,39.30536154702,-77.79737343904,0320100230112,0320100230112
"LINESTRING (-77.76123046875001 39.385261744726435, -77.76123046875001 39.385261744726435)",2020-04-28 1600,1427068,Shepherdstown,1427068,Shepherdstown,0,13,US,LEVEL4,27,17,10,55.555555555556,0,4,39.409727206499,-77.80745256414,39.409727206499,-77.80745256414,0320100212332,0320100212332
"LINESTRING (-77.76123046875001 39.554880991259985, -77.76123046875001 39.554880991259985)",2020-04-28 1600,1109612,District 12 Fairplay,1109612,District 12 Fairplay,0,13,US,LEVEL4,31,14,17,113.33333333333,0,3.1299537008543,39.53339506901,-77.748506850755,39.53339506901,-77.748506850755,0320100212130,0320100212130
"LINESTRING (-77.76123046875001 39.825411031094646, -77.76123046875001 39.825411031094646)",2020-04-28 1600,1408483,Antrim,1408483,Antrim,0,13,US,LEVEL4,60,37.2,22.8,59.685863874346,0,2.91446695762,39.786122310766,-77.722227355595,39.786122310766,-77.722227355595,0320100210130,0320100210130
"LINESTRING (-77.80517578124999 38.013474186775525, -77.80517578124999 38.013474186775525)",2020-04-28 1600,1424823,Cuckoo,1424823,Cuckoo,0,13,US,LEVEL4,29,14,15,100,0,4,37.966568203066,-77.860342828355,37.966568203066,-77.860342828355,0320102030323,0320102030323
"LINESTRING (-77.80517578124999 39.14710064491126, -77.80517578124999 39.14710064491126)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,32,18.2,13.8,71.875,0,4,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100230321,0320100230321
"LINESTRING (-77.80517578124999 39.75787792058951, -77.80517578124999 39.75787792058951)",2020-04-28 1600,1408495,Montgomery,1408495,Montgomery,0,13,US,LEVEL4,34,29.2,4.8,15.894039735099,0,1.3469124798392,39.77169187301,-77.897939454685,39.77169187301,-77.897939454685,0320100210301,0320100210301
"LINESTRING (-77.80517578124999 40.09488004652303, -77.80517578124999 40.09488004652303)",2020-04-28 1600,1408493,Metal,1408493,Metal,0,13,US,LEVEL4,14,12,2,15.384615384615,0,2,40.042370442651,-77.848249503185,40.042370442651,-77.848249503185,0320100032121,0320100032121
"LINESTRING (-77.80517578125 36.79168859835066, -77.80517578125 36.79168859835066)",2020-04-28 1600,1424574,Sturgeon,1424574,Sturgeon,0,13,US,LEVEL4,16,17.2,-1.2,-6.5934065934066,0,-1.4342743312013,36.842031039982,-77.764232953966,36.842031039982,-77.764232953966,0320102232121,0320102232121
"LINESTRING (-77.80517578125 37.492291963954266, -77.80517578125 37.492291963954266)",2020-04-28 1600,1424522,District 2,1424522,District 2,0,13,US,LEVEL4,30,23.6,6.4,26.016260162602,0,1.6100947373652,37.444033216619,-77.926652797477,37.444033216619,-77.926652797477,0320102210321,0320102210321
"LINESTRING (-77.80517578125 37.52715158189666, -77.80517578125 37.52715158189666)",2020-04-28 1600,1424924,District 1,1424924,District 1,0,13,US,LEVEL4,94,78.2,15.8,19.949494949495,0,2.0800279960788,37.55608629924,-77.760530187663,37.55608629924,-77.760530187663,0320102210303,0320102210303
"LINESTRING (-77.80517578125 37.59682196443127, -77.80517578125 37.59682196443127)",2020-04-28 1600,1424925,District 3,1424925,District 3,0,13,US,LEVEL4,20,10.8,9.2,77.966101694915,0,3.2127793605401,37.63197429183,-77.871163703284,37.63197429183,-77.871163703284,0320102210123,0320102210123
"LINESTRING (-77.80517578125 37.6316327185014, -77.80517578125 37.6316327185014)",2020-04-28 1600,1424726,District 5,1424726,District 5,0,13,US,LEVEL4,26,24.2,1.8,7.1428571428571,0,0.49543369430686,37.617001826615,-77.71805285328,37.617001826615,-77.71805285328,0320102210121,0320102210121
"LINESTRING (-77.80517578125 37.666427174136224, -77.80517578125 37.666427174136224)",2020-04-28 1600,1424725,District 4,1424725,District 4,0,13,US,LEVEL4,14,11.6,2.4,19.047619047619,0,0.83305216140075,37.680476633537,-77.736530807608,37.680476633537,-77.736530807608,0320102210103,0320102210103
"LINESTRING (-77.80517578125 37.70120532614097, -77.80517578125 37.70120532614097)",2020-04-28 1600,1424725,District 4,1424725,District 4,0,13,US,LEVEL4,27,18,9,47.368421052632,0,3.837612894401,37.680476633537,-77.736530807608,37.680476633537,-77.736530807608,0320102210101,0320102210101
"LINESTRING (-77.80517578125 37.80544190882401, -77.80517578125 37.80544190882401)",2020-04-28 1600,1424828,Mountain Road,1424828,Mountain Road,0,13,US,LEVEL4,17,20,-3,-14.285714285714,0,-0.88465173692938,37.824778940057,-77.870688790546,37.824778940057,-77.870688790546,0320102032303,0320102032303
"LINESTRING (-77.80517578125 37.874851351748184, -77.80517578125 37.874851351748184)",2020-04-28 1600,1424825,Jackson,1424825,Jackson,0,13,US,LEVEL4,13,11.6,1.4,11.111111111111,0,0.30334597301221,37.931698275317,-77.771190481296,37.931698275317,-77.771190481296,0320102032123,0320102032123
"LINESTRING (-77.80517578125 38.04808902257771, -77.80517578125 38.04808902257771)",2020-04-28 1600,1424823,Cuckoo,1424823,Cuckoo,0,13,US,LEVEL4,31,46.2,-15.2,-32.203389830508,0,-2.6996903666365,37.966568203066,-77.860342828355,37.966568203066,-77.860342828355,0320102030321,0320102030321
"LINESTRING (-77.80517578125 38.08268749934864, -77.80517578125 38.08268749934864)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,38,22.6,15.4,65.254237288136,0,2.9747695257521,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030303,0320102030303
"LINESTRING (-77.80517578125 38.117269612209455, -77.80517578125 38.117269612209455)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,22,13.2,8.8,61.971830985916,0,4,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030301,0320102030301
"LINESTRING (-77.80517578125 38.15183535630748, -77.80517578125 38.15183535630748)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,13,13.4,-0.4,-2.7777777777778,0,-0.15936381457792,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030123,0320102030123
"LINESTRING (-77.80517578125 38.22091771893507, -77.80517578125 38.22091771893507)",2020-04-28 1600,1425027,Livingston,1425027,Livingston,0,13,US,LEVEL4,23,15.2,7.8,48.148148148148,0,4,38.190370097054,-77.751946789869,38.190370097054,-77.751946789869,0320102030103,0320102030103
"LINESTRING (-77.80517578125 38.28993454893205, -77.80517578125 38.28993454893205)",2020-04-28 1600,1424901,District 4,1424901,District 4,0,13,US,LEVEL4,32,23.2,8.8,36.363636363636,0,4,38.293362457286,-77.866406252011,38.293362457286,-77.866406252011,0320102012323,0320102012323
"LINESTRING (-77.80517578125 38.32441837733954, -77.80517578125 38.32441837733954)",2020-04-28 1600,1424901,District 4,1424901,District 4,0,13,US,LEVEL4,13,11,2,16.666666666667,0,1.0690449676497,38.293362457286,-77.866406252011,38.293362457286,-77.866406252011,0320102012321,0320102012321
"LINESTRING (-77.80517578125 38.35888580841598, -77.80517578125 38.35888580841598)",2020-04-28 1600,1424901,District 4,1424901,District 4,0,13,US,LEVEL4,23,12.2,10.8,81.818181818182,0,4,38.293362457286,-77.866406252011,38.293362457286,-77.866406252011,0320102012303,0320102012303
"LINESTRING (-77.80517578125 38.42777145992039, -77.80517578125 38.42777145992039)",2020-04-28 1600,1424646,Stevensburg,1424646,Stevensburg,0,13,US,LEVEL4,21,13,8,57.142857142857,0,4,38.44980372743,-77.850916039812,38.44980372743,-77.850916039812,0320102012123,0320102012123
"LINESTRING (-77.80517578125 38.5309768412791, -77.80517578125 38.5309768412791)",2020-04-28 1600,1424683,Lee,1424683,Lee,0,13,US,LEVEL4,162,104.8,57.2,54.06427221172,0,4,38.522305721097,-77.764443042295,38.522305721097,-77.764443042295,0320102012101,0320102012101
"LINESTRING (-77.80517578125 38.56534579119993, -77.80517578125 38.56534579119993)",2020-04-28 1600,1424683,Lee,1424683,Lee,0,13,US,LEVEL4,77,54,23,41.818181818182,0,4,38.522305721097,-77.764443042295,38.522305721097,-77.764443042295,0320102010323,0320102010323
"LINESTRING (-77.80517578125 38.599698311641525, -77.80517578125 38.599698311641525)",2020-04-28 1600,1424683,Lee,1424683,Lee,0,13,US,LEVEL4,60,45.8,14.2,30.34188034188,0,2.2258256342984,38.522305721097,-77.764443042295,38.522305721097,-77.764443042295,0320102010321,0320102010321
"LINESTRING (-77.80517578125 38.63403439811461, -77.80517578125 38.63403439811461)",2020-04-28 1600,1424681,Cedar Run,1424681,Cedar Run,0,13,US,LEVEL4,52,37.4,14.6,38.020833333333,0,2.4929053851832,38.599991582391,-77.668722960016,38.599991582391,-77.668722960016,0320102010303,0320102010303
"LINESTRING (-77.80517578125 38.668354046155734, -77.80517578125 38.668354046155734)",2020-04-28 1600,1424684,Marshall,1424684,Marshall,0,13,US,LEVEL4,28,18.8,9.2,46.464646464646,0,1.7804598993472,38.831123766233,-77.935108431093,38.831123766233,-77.935108431093,0320102010301,0320102010301
"LINESTRING (-77.80517578125 38.70265725132718, -77.80517578125 38.70265725132718)",2020-04-28 1600,1424684,Marshall,1424684,Marshall,0,13,US,LEVEL4,334,324.8,9.2,2.8238182934315,0,0.84621182341338,38.831123766233,-77.935108431093,38.831123766233,-77.935108431093,0320102010123,0320102010123
"LINESTRING (-77.80517578125 38.70265725132718, -77.80517578125 38.736944009216884)",2020-04-28 1600,1424684,Marshall,1424682,Center,3.8125195125934,13,US,LEVEL4,24,34.6,-10.6,-29.775280898876,0,-1.8368925320155,38.831123766233,-77.935108431093,38.724240259607,-77.767588792393,0320102010123,0320102010121
"LINESTRING (-77.80517578125 38.736944009216884, -77.80517578125 38.70265725132718)",2020-04-28 1600,1424682,Center,1424684,Marshall,3.8125195125934,13,US,LEVEL4,16,24.6,-8.6,-33.59375,0,-1.5371855116168,38.724240259607,-77.767588792393,38.831123766233,-77.935108431093,0320102010121,0320102010123
"LINESTRING (-77.80517578125 38.736944009216884, -77.80517578125 38.736944009216884)",2020-04-28 1600,1424682,Center,1424682,Center,0,13,US,LEVEL4,342,275.6,66.4,24.005784526392,0,4,38.724240259607,-77.767588792393,38.724240259607,-77.767588792393,0320102010121,0320102010121
"LINESTRING (-77.80517578125 38.77121431543851, -77.80517578125 38.77121431543851)",2020-04-28 1600,1424682,Center,1424682,Center,0,13,US,LEVEL4,23,18.4,4.6,23.711340206186,0,1.0209625517225,38.724240259607,-77.767588792393,38.724240259607,-77.767588792393,0320102010103,0320102010103
"LINESTRING (-77.80517578125 38.839705555460355, -77.80517578125 38.839705555460355)",2020-04-28 1600,1424685,Scott,1424685,Scott,0,13,US,LEVEL4,13,10.4,2.6,22.80701754386,0,0.75688926266146,38.863604762958,-77.762563760792,38.863604762958,-77.762563760792,0320100232323,0320100232323
"LINESTRING (-77.80517578125 38.87392648061604, -77.80517578125 38.87392648061604)",2020-04-28 1600,1424685,Scott,1424685,Scott,0,13,US,LEVEL4,32,17.2,14.8,81.318681318681,0,4,38.863604762958,-77.762563760792,38.863604762958,-77.762563760792,0320100232321,0320100232321
"LINESTRING (-77.80517578125 39.11301158922029, -77.80517578125 39.11301158922029)",2020-04-28 1600,1424814,Blue Ridge,1424814,Blue Ridge,0,13,US,LEVEL4,28,20.2,7.8,36.792452830189,0,1.9685424139878,39.089866945004,-77.745070766083,39.089866945004,-77.745070766083,0320100230323,0320100230323
"LINESTRING (-77.80517578125 39.21522924530484, -77.80517578125 39.21522924530484)",2020-04-28 1600,1427066,Kabletown,1427066,Kabletown,0,13,US,LEVEL4,131,86.8,44.2,50.341685649203,0,3.746300857505,39.220510722019,-77.872265802104,39.220510722019,-77.872265802104,0320100230301,0320100230301
"LINESTRING (-77.80517578125 39.249268781922765, -77.80517578125 39.249268781922765)",2020-04-28 1600,1427066,Kabletown,1427066,Kabletown,0,13,US,LEVEL4,57,43.8,13.2,29.464285714286,0,2.9739989997916,39.220510722019,-77.872265802104,39.220510722019,-77.872265802104,0320100230123,0320100230123
"LINESTRING (-77.80517578125 39.28329180414046, -77.80517578125 39.28329180414046)",2020-04-28 1600,1427065,Harpers Ferry,1427065,Harpers Ferry,0,13,US,LEVEL4,52,32.2,19.8,59.638554216867,0,4,39.30536154702,-77.79737343904,39.30536154702,-77.79737343904,0320100230121,0320100230121
"LINESTRING (-77.80517578125 39.31729830797876, -77.80517578125 39.31729830797876)",2020-04-28 1600,1427065,Harpers Ferry,1427065,Harpers Ferry,0,13,US,LEVEL4,142,100,42,41.584158415842,0,4,39.30536154702,-77.79737343904,39.30536154702,-77.79737343904,0320100230103,0320100230103
"LINESTRING (-77.80517578125 39.35128828948367, -77.80517578125 39.35128828948367)",2020-04-28 1600,1427065,Harpers Ferry,1427065,Harpers Ferry,0,13,US,LEVEL4,73,51.6,21.4,40.684410646388,0,4,39.30536154702,-77.79737343904,39.30536154702,-77.79737343904,0320100230101,0320100230101
"LINESTRING (-77.80517578125 39.41921866980341, -77.80517578125 39.41921866980341)",2020-04-28 1600,1427068,Shepherdstown,1427068,Shepherdstown,0,13,US,LEVEL4,126,159.4,-33.4,-20.822942643392,0,-4,39.409727206499,-77.80745256414,39.409727206499,-77.80745256414,0320100212321,0320100212321
"LINESTRING (-77.80517578125 39.487082913971165, -77.80517578125 39.487082913971165)",2020-04-28 1600,1427068,Shepherdstown,1427068,Shepherdstown,0,13,US,LEVEL4,11,24.4,-13.4,-52.755905511811,0,-2.0247329154719,39.409727206499,-77.80745256414,39.409727206499,-77.80745256414,0320100212301,0320100212301
"LINESTRING (-77.80517578125 39.52099022538021, -77.80517578125 39.52099022538021)",2020-04-28 1600,1109620,District 20 Downsville,1109620,District 20 Downsville,0,13,US,LEVEL4,35,19.6,15.4,74.757281553398,0,4,39.53761256683,-77.822438000902,39.53761256683,-77.822438000902,0320100212123,0320100212123
"LINESTRING (-77.80517578125 39.554880991259985, -77.80517578125 39.554880991259985)",2020-04-28 1600,1109620,District 20 Downsville,1109620,District 20 Downsville,0,13,US,LEVEL4,30,20.4,9.6,44.859813084112,0,2.632360786114,39.53761256683,-77.822438000902,39.53761256683,-77.822438000902,0320100212121,0320100212121
"LINESTRING (-77.80517578125 39.62261287134375, -77.71728515625 39.62261287134375)",2020-04-28 1600,1109602,District 2 Williamsport,1109617,District 17 Hagerstown,7.5277717717275,13,US,LEVEL4,13,15.8,-2.8,-16.666666666667,0,-0.75648051774162,39.599412276685,-77.803367625516,39.622658590544,-77.705322262575,0320100212101,0320100212111
"LINESTRING (-77.80517578125 39.62261287134375, -77.71728515625 39.65645397806613)",2020-04-28 1600,1109602,District 2 Williamsport,1109621,District 21 Hagerstown,8.4142461341431,13,US,LEVEL4,17,15.8,1.2,7.1428571428571,0,0.36685070430945,39.599412276685,-77.803367625516,39.660887519092,-77.712014995475,0320100212101,0320100210333
"LINESTRING (-77.80517578125 39.62261287134375, -77.76123046875 39.62261287134375)",2020-04-28 1600,1109602,District 2 Williamsport,1109626,District 26 Halfway,3.7638859984278,13,US,LEVEL4,16,20.6,-4.6,-21.296296296296,0,-1.3684174698101,39.599412276685,-77.803367625516,39.615927183409,-77.771247414438,0320100212101,0320100212110
"LINESTRING (-77.80517578125 39.62261287134375, -77.80517578125 39.62261287134375)",2020-04-28 1600,1109602,District 2 Williamsport,1109602,District 2 Williamsport,0,13,US,LEVEL4,254,249.2,4.8,1.9184652278178,0,0.49066521284597,39.599412276685,-77.803367625516,39.599412276685,-77.803367625516,0320100212101,0320100212101
"LINESTRING (-77.80517578125 39.65645397806613, -77.80517578125 39.65645397806613)",2020-04-28 1600,1109623,District 23 Wilsons,1109623,District 23 Wilsons,0,13,US,LEVEL4,112,92.4,19.6,20.985010706638,0,3.0874757008718,39.664714590792,-77.852442474292,39.664714590792,-77.852442474292,0320100210323,0320100210323
"LINESTRING (-77.80517578125 39.69027852429607, -77.80517578125 39.69027852429607)",2020-04-28 1600,1109623,District 23 Wilsons,1109623,District 23 Wilsons,0,13,US,LEVEL4,60,38.2,21.8,55.612244897959,0,4,39.664714590792,-77.852442474292,39.664714590792,-77.852442474292,0320100210321,0320100210321
"LINESTRING (-77.80517578125 39.72408650635505, -77.80517578125 39.72408650635505)",2020-04-28 1600,1408495,Montgomery,1408495,Montgomery,0,13,US,LEVEL4,54,37.6,16.4,42.487046632124,0,3.8871727977478,39.77169187301,-77.897939454685,39.77169187301,-77.897939454685,0320100210303,0320100210303
"LINESTRING (-77.80517578125 39.79165276337068, -77.80517578125 39.79165276337068)",2020-04-28 1600,1408495,Montgomery,1408495,Montgomery,0,13,US,LEVEL4,45,42.4,2.6,5.9907834101383,0,0.52743653685683,39.77169187301,-77.897939454685,39.77169187301,-77.897939454685,0320100210123,0320100210123
"LINESTRING (-77.80517578125 39.859152720182266, -77.80517578125 39.859152720182266)",2020-04-28 1600,1408499,St. Thomas,1408499,St. Thomas,0,13,US,LEVEL4,14,10.8,3.2,27.118644067797,0,1.4032928308912,39.924300144778,-77.805718522648,39.924300144778,-77.805718522648,0320100210103,0320100210103
"LINESTRING (-77.80517578125 39.92658634825569, -77.80517578125 39.92658634825569)",2020-04-28 1600,1408499,St. Thomas,1408499,St. Thomas,0,13,US,LEVEL4,82,50.8,31.2,60.23166023166,0,4,39.924300144778,-77.805718522648,39.924300144778,-77.805718522648,0320100032323,0320100032323
"LINESTRING (-77.80517578125 39.960278280206914, -77.80517578125 39.960278280206914)",2020-04-28 1600,1408499,St. Thomas,1408499,St. Thomas,0,13,US,LEVEL4,29,16.2,12.8,74.418604651163,0,3.5917666129044,39.924300144778,-77.805718522648,39.924300144778,-77.805718522648,0320100032321,0320100032321
"LINESTRING (-77.80517578125 40.06125450602933, -77.80517578125 40.06125450602933)",2020-04-28 1600,1408493,Metal,1408493,Metal,0,13,US,LEVEL4,14,14,0,0,0,0,40.042370442651,-77.848249503185,40.042370442651,-77.848249503185,0320100032123,0320100032123
"LINESTRING (-77.80517578125001 36.75648830951812, -77.80517578125001 36.75648830951812)",2020-04-28 1600,1424572,Powellton,1424572,Powellton,0,13,US,LEVEL4,20,25,-5,-19.230769230769,0,-2.8867513459481,36.671511561391,-77.773725877384,36.671511561391,-77.773725877384,0320102232123,0320102232123
